episode_seed,request_id,handover_index,lead_ms,predicted_lead_ms,eta_relative_error,eta_error_bound,anchor_confidence,prefetch_lambda_ms_per_mb,predicted_gain_ms,expected_gain_ms,guard_cost_ms,planned_prefetch_mb,guard_rejected,prediction_correct,had_prefetch_plan,accepted_prefetch,base_migration_ms,hidden_migration_ms,prefetched_mb,useful_prefetch_mb,wasted_prefetch_mb,wrong_anchor_waste_mb,residual_base_ms,delta_sync_ms,delta_tokens,changed_blocks
20018,r0014,0,0.0,0.0,0.12125337103952505,0.4,0.6,2.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20018,r0010,0,370.2979050012691,357.2888991323795,-0.035131189491458215,0.4,0.6,2.0,-1.6832439455767626e-11,-1.0099463673460576e-11,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20018,r0010,1,5633.778606587737,5849.006921246269,0.03820319002362965,0.4,0.6,2.0,-2.3658163709237186e-12,-1.419489822554231e-12,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20018,r0006,0,0.0,0.0,-0.06797340936771634,0.4,0.6,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20018,r0006,1,2383.082291825096,1546.8031842169014,-0.35092330234543684,0.4,0.6,2.0,0.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20019,r0023,0,1739.7133880063993,1121.6524391014289,-0.35526596114388065,0.4,0.6,2.0,1.2837362435171202e-12,7.702417461102721e-13,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,0
20019,r0023,1,3992.4882237872043,5075.661198340365,0.2713027349960928,0.4,0.6,2.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20019,r0005,0,0.0,0.0,-0.38229934602985394,0.4,0.6,2.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20019,r0022,0,6048.295228409632,4987.269932706811,-0.17542551341062948,0.4,0.6,2.0,3.2906550126973625e-12,1.9743930076184176e-12,0.0,0.0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203,0
20019,r0022,1,3660.0939083277917,2279.9592205211834,-0.37707630524626573,0.4,0.6,2.0,0.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20019,r0009,0,97.65218666675719,113.5737874484654,0.16304397602525234,0.4,0.6,2.0,-1.7592842356721132e-11,-1.0555705414032679e-11,0.0,0.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20019,r0009,1,6065.388589952472,3994.720031030824,-0.3413909147308027,0.4,0.6,2.0,-1.2604673193233257e-11,-7.562803915939954e-12,0.0,0.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20019,r0009,2,6635.9955331276215,5914.580609739244,-0.10871238833525343,0.4,0.6,2.0,-2.7628903512537897e-12,-1.6577342107522736e-12,0.0,0.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20019,r0003,0,0.0,0.0,-0.23651098264115095,0.4,0.6,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20020,r0008,0,1414.9534947296079,1957.7745601584606,0.38363173591976163,0.4,0.6,2.0,-3.5342700569636475e-12,-2.1205620341781884e-12,0.0,0.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20020,r0008,1,6043.524363837851,5048.825845087647,-0.16458914680680384,0.4,0.6,2.0,-1.4316080672239706e-12,-8.589648403343823e-13,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20020,r0007,0,320.2043142715265,389.27268120531414,0.21570092548852748,0.4,0.6,2.0,8.081197728767186e-12,4.848718637260311e-12,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0
20020,r0007,1,6462.179623124706,5105.78407034102,-0.20989753177548132,0.4,0.6,2.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20020,r0017,0,2845.4237563763018,3904.942502754725,0.3723588600833708,0.4,0.6,2.0,-3.261155143527556e-12,-1.9566930861165335e-12,0.0,0.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20020,r0017,1,3215.862023995396,4177.124914434821,0.29891297675922945,0.4,0.6,2.0,-1.490328028474538e-12,-8.941968170847228e-13,0.0,0.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20020,r0013,0,2089.228975940947,2208.1391054530427,0.05691579567459393,0.4,0.6,2.0,0.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20020,r0011,0,7380.298885797871,4792.8627957918625,-0.3505868976370441,0.4,0.6,2.0,2.197132545021453e-12,1.3182795270128718e-12,0.0,0.0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320,0
20020,r0004,0,157.2229262688743,147.02454709303902,-0.06486572548837144,0.4,0.6,2.0,-8.693050893301065e-13,-5.215830535980638e-13,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20021,r0007,0,8131.69214896451,6962.370530740627,-0.14379806770879588,0.4,0.6,2.0,-1.2843518151687275e-12,-7.706110891012365e-13,0.0,0.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20021,r0021,0,3998.7683820425664,2875.437130428682,-0.2809193092199273,0.4,0.6,2.0,2.9114630800212028e-12,1.7468778480127215e-12,0.0,0.0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173,0
20021,r0002,0,2567.5339402354475,2294.5479815065623,-0.10632223958209946,0.4,0.6,2.0,-1.5293448291404924e-11,-9.176068974842954e-12,0.0,0.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20021,r0002,1,6038.2929540987825,7247.088559078796,0.20018830059569814,0.4,0.6,2.0,-1.1212830684281211e-13,-6.727698410568726e-14,0.0,0.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20021,r0017,0,4089.1003994069324,4320.215985399312,0.0565199098623011,0.4,0.6,2.0,-1.0829188350172442e-12,-6.497513010103465e-13,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20021,r0022,0,0.0,0.0,0.13648549036873103,0.4,0.6,2.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20021,r0022,1,1580.0032479926886,1110.7471259414863,-0.2969969350679296,0.4,0.6,2.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20021,r0004,0,2116.5917717734264,1649.282101418458,-0.22078403430786475,0.4,0.6,2.0,-8.175104091186867e-13,-4.90506245471212e-13,0.0,0.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20021,r0000,0,4664.648877699801,4652.83796635633,-0.0025320043701328454,0.4,0.6,2.0,-7.881706597177129e-12,-4.729023958306277e-12,0.0,0.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20022,r0023,0,5106.43918213188,4513.315538512101,-0.11615210178066926,0.4,0.6,2.0,332.05958272382543,199.23574963429525,8.9296875,4.46484375,0,1,1,1,100.10419503844876,100.10419503844876,4.46484375,4.46484375,0.0,0.0,0.0,40.88026382746426,74,2
20022,r0001,0,4461.0792389285625,4405.456800173041,-0.01246838170237946,0.4,0.6,2.0,557.1035921507099,334.26215529042594,9.0703125,4.53515625,0,0,1,0,101.26166600674163,0.0,4.53515625,0.0,4.53515625,4.53515625,0.0,0.0,64,2
20022,r0019,0,326.9228296972651,440.3538451522674,0.34696572142129356,0.4,0.6,2.0,5.694094579221167e-14,3.4164567475327e-14,0.0,0.0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0
20022,r0022,0,0.0,0.0,0.04204092166261564,0.4,0.6,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20022,r0007,0,5348.361294218514,6756.878821357163,0.26335496980378514,0.4,0.6,2.0,4689.596266427306,2813.7577598563835,44.54296875,22.271484375,0,1,1,1,343.44835586964183,0.0,0.0,0.0,0.0,0.0,343.44835586964183,159.20723276730098,74,21
20022,r0002,0,0.0,0.0,-0.11402344481899046,0.4,0.6,2.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20022,r0009,0,3773.0379328848358,3969.866690502961,0.052167182286352254,0.4,0.6,2.0,386.54767789198223,231.92860673518933,9.046875,4.5234375,0,1,1,1,101.06875417869283,0.0,0.0,0.0,0.0,0.0,101.06875417869283,37.5108537373618,58,2
20022,r0013,0,3116.096664032113,2444.708164436485,-0.21545817475600285,0.4,0.6,2.0,1961.7650474105485,1177.059028446329,39.65625,19.828125,0,1,1,1,353.01160161043805,353.01160161043805,19.828125,19.828125,0.0,0.0,0.0,32.64675105851611,44,2
20022,r0006,0,0.0,0.0,0.0944034685502082,0.4,0.6,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20022,r0006,1,3862.667845513337,5247.739748250883,0.3585790852678076,0.4,0.6,2.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20023,r0017,0,7739.176092322012,7949.359411642363,0.02715835856595533,0.4,0.6,2.0,10035.904699205965,6021.542819523579,191.25,95.625,0,1,1,1,2014.1795311130772,1803.9962117927262,85.64635628947556,85.64635628947556,0.0,0.0,210.18331932035107,244.07389755064364,123,15
20023,r0001,0,0.0,0.0,-0.23134705911809927,0.4,0.6,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20023,r0003,0,5376.396540395694,7474.877687155992,0.390313685196638,0.4,0.6,2.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20023,r0023,0,2567.7003105963304,2155.9805600811396,-0.16034571823515176,0.4,0.6,2.0,16584.874263367266,9950.924558020359,185.80078125,92.900390625,0,1,1,1,1957.3160340763568,1957.3160340763568,92.900390625,92.900390625,0.0,0.0,0.0,88.15785728866763,38,15
20023,r0023,1,5808.613528496455,7225.219557964226,0.24388023450313034,0.4,0.6,2.0,0.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20023,r0000,0,0.0,0.0,0.030735365137256665,0.4,0.6,2.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20023,r0000,1,666.2800967045769,931.1530197148112,0.39753989999145467,0.4,0.6,2.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20023,r0007,0,0.0,0.0,0.2897494169333178,0.4,0.6,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20023,r0007,1,3577.6225214528968,4465.308135497843,0.24812165305926448,0.4,0.6,2.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20023,r0015,0,1018.4037034285138,788.4739447017408,-0.22577466868266624,0.4,0.6,2.0,15998.728860979201,9599.23731658752,74.78604655999072,37.39302327999536,0,0,1,0,1803.234300170404,0.0,48.297338988342894,0.0,48.297338988342894,48.297338988342894,0.0,0.0,15,15
20023,r0015,1,2969.4878208503214,3941.1394920753637,0.3272118728363085,0.4,0.6,2.0,0.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20023,r0015,2,4466.771425019368,6222.4640928109675,0.3930563041479088,0.4,0.6,2.0,0.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20023,r0005,0,0.0,0.0,-0.060561141853539,0.4,0.6,2.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20023,r0005,1,5895.439994287099,6546.171708133553,0.11037882066089,0.4,0.6,2.0,0.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20024,r0014,0,4211.097448547718,3375.6435822398957,-0.1983933823701813,0.4,0.6,2.0,7.953352333956584e-12,4.77201140037395e-12,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132,0
20024,r0014,1,5586.519937871796,4973.068273569561,-0.10980926786702411,0.4,0.6,2.0,0.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20024,r0014,2,3083.6414792132273,3949.144727578037,0.28067570571973144,0.4,0.6,2.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20024,r0019,0,1934.6825488699615,1390.2226449033385,-0.2814207965459963,0.4,0.6,2.0,-2.9762610316329035e-12,-1.785756618979742e-12,0.0,0.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20024,r0005,0,1311.8388183888128,1721.291116581784,0.3121208889792243,0.4,0.6,2.0,-2.6689971229157314e-13,-1.6013982737494387e-13,0.0,0.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20024,r0003,0,2806.206304334537,2881.6884121535477,0.026898274621655283,0.4,0.6,2.0,7.828264021353411e-13,4.696958412812046e-13,0.0,0.0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78,0
20024,r0020,0,1595.8875058559388,1065.422400705544,-0.33239504865092906,0.4,0.6,2.0,4.702025294661172e-13,2.8212151767967027e-13,0.0,0.0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,0
20024,r0022,0,2877.0068135117726,2140.559017218089,-0.2559770775776336,0.4,0.6,2.0,-4.863924854263649e-12,-2.9183549125581894e-12,0.0,0.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20024,r0012,0,3448.0931775567224,4139.3808954871865,0.20048405954629755,0.4,0.6,2.0,-7.492538008859687e-12,-4.495522805315812e-12,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20024,r0012,1,9174.468245358581,6346.733253024535,-0.3082178625191291,0.4,0.6,2.0,-3.1396412711939543e-12,-1.8837847627163726e-12,0.0,0.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20024,r0015,0,0.0,0.0,-0.31770911474544294,0.4,0.6,2.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20024,r0009,0,5716.545911232304,4382.126565172759,-0.23343105553260346,0.4,0.6,2.0,1.888651126576886e-12,1.1331906759461316e-12,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159,0
20024,r0009,1,6228.191618506709,5159.6257886774465,-0.17156919621003333,0.4,0.6,2.0,0.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20025,r0005,0,4523.854884685781,2836.851023001506,-0.3729129038588628,0.4,0.6,2.0,2541.895809899982,1525.1374859399891,104.84765625,52.423828125,0,1,1,1,893.9800737865082,893.9800737865082,52.423828125,52.423828125,0.0,0.0,0.0,185.41360331434402,55,23
20025,r0021,0,8421.39080870352,6051.1329471202425,-0.2814568181699409,0.4,0.6,2.0,3626.917625936771,2176.1505755620624,54.71484375,27.357421875,0,1,1,1,499.3891650804527,499.3891650804527,27.357421875,27.357421875,0.0,0.0,0.0,291.4864282353267,105,23
20025,r0012,0,3817.1391318110764,3123.0694380473924,-0.18182981279866947,0.4,0.6,2.0,2418.298923596397,1450.979354157838,239.07421875,119.537109375,0,1,1,1,1950.4654099994955,1950.4654099994955,119.537109375,119.537109375,0.0,0.0,0.0,164.19903833014752,45,23
20025,r0020,0,322.3500028339404,241.1966502417387,-0.2517553959321915,0.4,0.6,2.0,19183.466539273315,11510.079923563988,29.615629976322598,14.807814988161299,0,1,1,1,2048.0524089267997,322.3500028339404,19.790072534648527,19.790072534648527,0.0,0.0,1725.7024060928593,64.6999348897413,3,23
20025,r0020,1,6172.519376041411,8189.438858982354,0.326757902254564,0.4,0.6,2.0,0.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20025,r0000,0,0.0,0.0,-0.27328861985916175,0.4,0.6,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20025,r0013,0,0.0,0.0,-0.12710283115635707,0.4,0.6,2.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20025,r0013,1,0.0,0.0,-0.07560832622533109,0.4,0.6,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20025,r0003,0,0.0,0.0,0.3995335348682142,0.4,0.6,2.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20025,r0008,0,0.0,0.0,-0.06599246605160536,0.4,0.6,2.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20025,r0008,1,690.6549531881174,821.6690904684971,0.18969550088015452,0.4,0.6,2.0,0.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20026,r0000,0,0.0,0.0,-0.022963424195499016,0.4,0.6,2.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20026,r0021,0,3152.6110733033966,2009.7608667224215,-0.36250910118876906,0.4,0.6,2.0,-1.5976661791481175e-11,-9.585997074888705e-12,0.0,0.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20026,r0004,0,5493.548493459339,4967.130952614151,-0.09582468262033983,0.4,0.6,2.0,0.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20026,r0005,0,5961.047343594844,7938.811813753959,0.3317813726616724,0.4,0.6,2.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20026,r0019,0,3351.8648678594654,3678.7536740637283,0.09752445850032643,0.4,0.6,2.0,1.086039203983574e-11,6.5162352239014446e-12,0.0,0.0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164,0
20026,r0019,1,6108.235740721564,8023.815249832109,0.3136060215128923,0.4,0.6,2.0,0.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20026,r0003,0,6092.657774895619,3954.788606958052,-0.3508927051091744,0.4,0.6,2.0,1.1637581819743996e-12,6.982549091846398e-13,0.0,0.0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357,0
20027,r0003,0,2187.924196110328,1601.1130323184293,-0.26820452227509817,0.4,0.6,2.0,4.101323432859538e-12,2.4607940597157226e-12,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73,0
20027,r0005,0,1652.5777709675876,1928.930366995709,0.16722516839029988,0.4,0.6,2.0,-1.1925085708852763e-11,-7.155051425311657e-12,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20027,r0005,1,5495.712781334332,5940.437724194596,0.08092215888187049,0.4,0.6,2.0,-6.031326649393243e-12,-3.6187959896359455e-12,0.0,0.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20027,r0017,0,2329.169309036257,3110.197528838698,0.3353247944545552,0.4,0.6,2.0,-8.177216339403437e-12,-4.906329803642062e-12,0.0,0.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20027,r0017,1,9374.463594226158,6595.698129919865,-0.29641860959572847,0.4,0.6,2.0,-4.204629880486473e-12,-2.5227779282918835e-12,0.0,0.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20027,r0021,0,0.0,0.0,-0.10136320137390431,0.4,0.6,2.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20027,r0021,1,2425.769250442845,2906.996100314823,0.1983811319993134,0.4,0.6,2.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20027,r0011,0,2101.740511393611,1313.7461793379396,-0.3749246530596551,0.4,0.6,2.0,1.2041188928286405e-11,7.224713356971842e-12,0.0,0.0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68,0
20027,r0011,1,6545.91749404429,4599.5930203521175,-0.297334098002764,0.4,0.6,2.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20027,r0001,0,0.0,0.0,-0.19009365316258764,0.4,0.6,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20027,r0001,1,8166.366805531063,10983.747436130943,0.3449980508702688,0.4,0.6,2.0,6.802421791177989e-12,4.0814530747067935e-12,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222,0
20027,r0010,0,0.0,0.0,0.28605515270952875,0.4,0.6,2.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20027,r0014,0,640.5509370646905,592.3100535430164,-0.07531154937144713,0.4,0.6,2.0,-1.880372360519298e-11,-1.1282234163115788e-11,0.0,0.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20027,r0014,1,3837.4139861681324,4324.34843826444,0.12689130071747567,0.4,0.6,2.0,-1.1037781383111586e-11,-6.622668829866951e-12,0.0,0.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20027,r0014,2,7212.5007819122475,6286.1810216753065,-0.12843253515618275,0.4,0.6,2.0,-3.918134971185638e-12,-2.3508809827113827e-12,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20028,r0000,0,2106.1906289653743,2740.3008699032407,0.30106972855033587,0.4,0.6,2.0,3.7831248588984775e-12,2.2698749153390865e-12,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94,0
20028,r0019,0,4142.728200291263,2759.83878903757,-0.3338112819364944,0.4,0.6,2.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20028,r0014,0,139.57653326798754,165.79218204068948,0.18782275328738662,0.4,0.6,2.0,-4.085535660534596e-12,-2.4513213963207577e-12,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20028,r0010,0,2740.588242659367,2763.5763943153047,0.008388035567733099,0.4,0.6,2.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20029,r0015,0,1584.363260017059,1635.356341480955,0.032185220871220666,0.4,0.6,2.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20029,r0017,0,0.0,0.0,-0.3675464091840157,0.4,0.6,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20029,r0000,0,375.7250130389166,467.8339058185068,0.24514974937282075,0.4,0.6,2.0,836.3158263909638,501.78949583457825,58.39483395279947,29.197416976399737,0,1,1,1,2356.4323367421125,375.7250130389166,23.448920092628548,23.448920092628548,0.0,0.0,1980.707323703196,42.42878042260103,9,19
20029,r0000,1,1655.173259616642,1843.967183788258,0.11406293756542607,0.4,0.6,2.0,0.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20029,r0023,0,0.0,0.0,-0.34087352607005816,0.4,0.6,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20029,r0023,1,3371.398906671777,4020.6678213431396,0.19258145732517806,0.4,0.6,2.0,0.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20029,r0008,0,0.0,0.0,-0.28189616815322005,0.4,0.6,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20029,r0008,1,1101.427900408351,736.3780399220547,-0.33143327888367025,0.4,0.6,2.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20029,r0020,0,0.0,0.0,-0.2748729496143759,0.4,0.6,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20029,r0005,0,0.0,0.0,-0.23654991260998567,0.4,0.6,2.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20029,r0005,1,2814.5172054502546,2533.986315760844,-0.09967282813058248,0.4,0.6,2.0,0.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20029,r0005,2,6735.90730729857,8364.436502196957,0.2417683499198131,0.4,0.6,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20029,r0016,0,0.0,0.0,0.16732177854315133,0.4,0.6,2.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20029,r0016,1,1371.5312428190991,1102.997254820113,-0.19579137508164282,0.4,0.6,2.0,0.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
