episode_seed,request_id,handover_events,replan_events,replanned_blocks,reactive_migration_ms,reactive_migration_mb,full_overlap_headroom_ms,completion_ms
20105,r0008,1,1,5,401.166591868345,26.220703125,401.166591868345,26244.31182054644
20105,r0002,2,1,28,3705.8178633408625,184.8984375,3705.8178633408625,41056.189379109725
20105,r0012,2,1,5,566.2933302848033,38.4375,566.2933302848033,33908.78544729648
20105,r0018,0,0,0,0.0,0.0,0.0,30860.09911027882
20106,r0020,0,0,0,0.0,0.0,0.0,2857.3288684220915
20106,r0017,0,0,0,0.0,0.0,0.0,3585.3438781465175
20106,r0015,0,0,0,0.0,0.0,0.0,6286.581900523462
20106,r0023,0,0,0,0.0,0.0,0.0,10582.732206417119
20106,r0003,0,0,0,0.0,0.0,0.0,13359.169506990369
20106,r0006,0,0,0,0.0,0.0,0.0,13845.126353520835
20106,r0011,1,1,0,0.0,0.0,0.0,28309.69161316622
20106,r0009,0,0,0,0.0,0.0,0.0,29743.710059440975
20106,r0014,0,0,0,0.0,0.0,0.0,29723.294403904725
20106,r0007,1,0,0,0.0,0.0,0.0,37735.45555805478
20106,r0021,0,0,0,0.0,0.0,0.0,40218.34685065164
20106,r0000,1,1,0,0.0,0.0,0.0,40014.29155214477
