episode,episode_seed,arrival_rate_rps,method,mobility_mode,migration_policy,prediction_error,served_requests,dropped_requests,completion_ratio,batches,mean_batch_size,makespan_ms,avg_e2e_ms,p95_e2e_ms,slo_satisfaction,throughput_rps,goodput_rps,handover_events,handover_affected_requests,handover_slo_satisfaction,migration_mb,handover_overhead_ms,migration_ms,avg_handover_overhead_ms_per_event,avg_handover_overhead_ms_per_affected_request,avg_migration_ms_per_event,avg_migration_ms_per_affected_request,avg_migration_mb_per_event,mapping_steps,reward,failure_reason
36,20043,0.4,node_dp,driving,keep,0.1,12,0,1.0,10,1.2,24419.362116748624,2957.0628962964656,4797.4380099056725,0.25,0.4914133277776942,0.12285333194442355,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280,-187.5483923919732,
37,20044,0.4,node_dp,driving,keep,0.1,12,0,1.0,10,1.2,52509.62881460505,4190.243969939469,10366.319340467815,0.5833333333333333,0.22852951488894005,0.133308883685215,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280,-199.87248622961727,
38,20045,0.4,node_dp,driving,keep,0.1,12,0,1.0,7,1.7142857142857142,27322.236739596658,6138.446877466985,14190.126728570167,0.5833333333333333,0.4392026946538034,0.2562015718813853,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196,-150.37211464799617,
39,20046,0.4,node_dp,driving,keep,0.1,12,0,1.0,11,1.0909090909090908,32270.448893868415,1735.2149742045713,2754.7307369700966,0.75,0.3718572381644209,0.2788929286233157,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308,-119.90722206171301,
40,20047,0.4,node_dp,driving,keep,0.1,12,0,1.0,7,1.7142857142857142,23190.342150539236,4330.02183861788,6622.590237499333,0.08333333333333337,0.5174567896455537,0.04312139913712948,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196,-149.36905434704485,
41,20048,0.4,node_dp,driving,keep,0.1,12,0,1.0,11,1.0909090909090908,23563.335787121025,1415.5847812254185,2211.288485179381,0.9166666666666666,0.5092657554266499,0.466826942474429,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308,-108.56596938264298,
42,20049,0.4,node_dp,driving,keep,0.1,12,0,1.0,11,1.0909090909090908,19273.123823387326,1396.9599868298735,2050.916342017511,0.6666666666666667,0.6226286983866299,0.41508579892442,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308,-120.4278071152866,
43,20050,0.4,node_dp,driving,keep,0.1,12,0,1.0,7,1.7142857142857142,30581.621987443406,6841.80655422779,17459.12286681015,0.41666666666666663,0.3923925292427954,0.16349688718449806,1,1,1.0,0.0,12.0,0.0,12.0,12.0,0.0,0.0,0.0,196,-182.6053748623567,
44,20051,0.4,node_dp,driving,keep,0.1,12,0,1.0,9,1.3333333333333333,23169.648034041624,1939.6582561430166,3654.311974230162,0.5,0.5179189594235181,0.25895947971175903,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252,-121.1287555277194,
45,20052,0.4,node_dp,driving,keep,0.1,12,0,1.0,12,1.0,38003.84304363076,1935.8347380068915,3364.626203360808,0.75,0.31575754026305336,0.23681815519729002,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336,-150.815855868,
